40000	1506350749
40000	1506350750
40087	1506350751
40055	1506350752
40062	1506350753
10600	1506350754
40062	1506350754
40062	1506350755
6780	1506350756
40063	1506350756
40062	1506350757
40054	1506350758
40066	1506350759
40067	1506350760
40058	1506350761
300	1506350762
40057	1506350762
40055	1506350763
40069	1506350765
40052	1506350766
5940	1506350766
40068	1506350767
40055	1506350768
40067	1506350769
40068	1506350770
40065	1506350771
580	1506350771
40061	1506350772
40065	1506350773
40065	1506350774
40048	1506350775
40066	1506350776
5340	1506350776
40062	1506350777
40067	1506350778
40073	1506350779
40063	1506350780
40069	1506350781
19140	1506350781
40074	1506350782
8840	1506350782
40055	1506350783
260	1506350783
6660	1506350783
40065	1506350784
40067	1506350785
40060	1506350786
40060	1506350787
40064	1506350788
40056	1506350789
11040	1506350789
40053	1506350790
40055	1506350791
40070	1506350792
40058	1506350793
40047	1506350794
40070	1506350795
40068	1506350796
40062	1506350797
40056	1506350798
40059	1506350799
3340	1506350799
40054	1506350800
40057	1506350801
40048	1506350802
40070	1506350803
40073	1506350804
40067	1506350805
40056	1506350806
40068	1506350807
40076	1506350808
40068	1506350809
40063	1506350810
40079	1506350811
40059	1506350812
40075	1506350813
40057	1506350814
40068	1506350815
40061	1506350816
40060	1506350817
40067	1506350818
6220	1506350819
40079	1506350819
40062	1506350820
40061	1506350821
40056	1506350822
40052	1506350823
40059	1506350824
40078	1506350825
40063	1506350826
3020	1506350827
40059	1506350827
40059	1506350828
40055	1506350829
40072	1506350830
40056	1506350831
40060	1506350832
40068	1506350833
40051	1506350834
40068	1506350835
40064	1506350836
9260	1506350837
3400	1506350837
40059	1506350837
40076	1506350838
40049	1506350839
13760	1506350840
40078	1506350840
40071	1506350841
7380	1506350842
40065	1506350842
40067	1506350843
40067	1506350845
40067	1506350846
40076	1506350847
40058	1506350848
40053	1506350849
40065	1506350850
40056	1506350851
40058	1506350852
40059	1506350853
40063	1506350854
1460	1506350854
40059	1506350855
40060	1506350856
40059	1506350857
40066	1506350858
40051	1506350859
40069	1506350860
40072	1506350861
40066	1506350862
40072	1506350863
10180	1506350864
40067	1506350864
40067	1506350865
40056	1506350866
40061	1506350867
40060	1506350868
40054	1506350869
40074	1506350870
40065	1506350871
40067	1506350872
40084	1506350873
40063	1506350874
40067	1506350875
40065	1506350876
40060	1506350877
40047	1506350878
40073	1506350879
40063	1506350880
40067	1506350881
40062	1506350882
40069	1506350883
40068	1506350884
40066	1506350885
40068	1506350886
40058	1506350887
40068	1506350888
40060	1506350889
40061	1506350890
40061	1506350891
9260	1506350892
40054	1506350892
40070	1506350893
40060	1506350894
40058	1506350895
40074	1506350896
40049	1506350897
5360	1506350898
40063	1506350898
40050	1506350899
40058	1506350900
40049	1506350901
1540	1506350902
40062	1506350902
40062	1506350903
40075	1506350904
40062	1506350905
40061	1506350906
40065	1506350907
40065	1506350908
40056	1506350909
40071	1506350910
40060	1506350911
40065	1506350912
40046	1506350913
40067	1506350914
40055	1506350915
40069	1506350917
40062	1506350918
40073	1506350919
40063	1506350920
40055	1506350921
12240	1506350921
